city_town,ward,precinct,receiver,votes,office,district
Salem,1,2,All Others,3,State Senate,Second Essex
Salem,1,2,Blanks,96,State Senate,Second Essex
Salem,1,2,Total Votes Cast,896,State Senate,Second Essex
Salem,2,1,Manny Cruz,1560,State Representative,Seventh Essex
Salem,2,1,All Others,4,State Representative,Seventh Essex
Salem,2,1,Blanks,343,State Representative,Seventh Essex
Salem,2,1,Total Votes Cast,1907,State Representative,Seventh Essex
Salem,2,1,Joan B. Lovely,1544,State Senate,Second Essex
Salem,2,1,Damian Mitchell Anketell,262,State Senate,Second Essex
Salem,2,1,All Others,0,State Senate,Second Essex
Salem,2,1,Blanks,101,State Senate,Second Essex
Salem,2,1,Total Votes Cast,1907,State Senate,Second Essex
Salem,2,2,Manny Cruz,1684,State Representative,Seventh Essex
Salem,2,2,All Others,6,State Representative,Seventh Essex
Salem,2,2,Blanks,383,State Representative,Seventh Essex
Salem,2,2,Total Votes Cast,2073,State Representative,Seventh Essex
Salem,2,2,Joan B. Lovely,1658,State Senate,Second Essex
Salem,2,2,Damian Mitchell Anketell,282,State Senate,Second Essex
Salem,2,2,All Others,1,State Senate,Second Essex
Salem,2,2,Blanks,132,State Senate,Second Essex
Salem,2,2,Total Votes Cast,2073,State Senate,Second Essex
Salem,3,1,Manny Cruz,1246,State Representative,Seventh Essex
Salem,3,1,All Others,4,State Representative,Seventh Essex
Salem,3,1,Blanks,298,State Representative,Seventh Essex
Salem,3,1,Total Votes Cast,1548,State Representative,Seventh Essex
Salem,3,1,Joan B. Lovely,1129,State Senate,Second Essex
Salem,3,1,Damian Mitchell Anketell,307,State Senate,Second Essex
Salem,3,1,All Others,0,State Senate,Second Essex
Salem,3,1,Blanks,112,State Senate,Second Essex
Salem,3,1,Total Votes Cast,1548,State Senate,Second Essex
Salem,3,2,Manny Cruz,1279,State Representative,Seventh Essex
Salem,3,2,All Others,13,State Representative,Seventh Essex
Salem,3,2,Blanks,367,State Representative,Seventh Essex
Salem,3,2,Total Votes Cast,1659,State Representative,Seventh Essex
Salem,3,2,Joan B. Lovely,1157,State Senate,Second Essex
Salem,3,2,Damian Mitchell Anketell,408,State Senate,Second Essex
Salem,3,2,All Others,1,State Senate,Second Essex
Salem,3,2,Blanks,93,State Senate,Second Essex
Salem,3,2,Total Votes Cast,1659,State Senate,Second Essex
Salem,4,1,Manny Cruz,1192,State Representative,Seventh Essex
Salem,4,1,All Others,4,State Representative,Seventh Essex
Salem,4,1,Blanks,368,State Representative,Seventh Essex
Salem,4,1,Total Votes Cast,1564,State Representative,Seventh Essex
Salem,4,1,Joan B. Lovely,1072,State Senate,Second Essex
Salem,4,1,Damian Mitchell Anketell,418,State Senate,Second Essex
Salem,4,1,All Others,0,State Senate,Second Essex
Salem,4,1,Blanks,74,State Senate,Second Essex
Salem,4,1,Total Votes Cast,1564,State Senate,Second Essex
Salem,4,2,Manny Cruz,1330,State Representative,Seventh Essex
Salem,4,2,All Others,19,State Representative,Seventh Essex
Salem,4,2,Blanks,460,State Representative,Seventh Essex
Salem,4,2,Total Votes Cast,1809,State Representative,Seventh Essex
Salem,4,2,Joan B. Lovely,1205,State Senate,Second Essex
Salem,4,2,Damian Mitchell Anketell,488,State Senate,Second Essex
Salem,4,2,All Others,2,State Senate,Second Essex
Salem,4,2,Blanks,114,State Senate,Second Essex
Salem,4,2,Total Votes Cast,1809,State Senate,Second Essex
Salem,5,1,Manny Cruz,1465,State Representative,Seventh Essex
Salem,5,1,All Others,13,State Representative,Seventh Essex
Salem,5,1,Blanks,329,State Representative,Seventh Essex
Salem,5,1,Total Votes Cast,1807,State Representative,Seventh Essex
Salem,5,1,Joan B. Lovely,1426,State Senate,Second Essex
Salem,5,1,Damian Mitchell Anketell,255,State Senate,Second Essex
Salem,5,1,All Others,2,State Senate,Second Essex
Salem,5,1,Blanks,124,State Senate,Second Essex
Salem,5,1,Total Votes Cast,1807,State Senate,Second Essex
Salem,5,2,Manny Cruz,1251,State Representative,Seventh Essex
Salem,5,2,All Others,11,State Representative,Seventh Essex
Salem,5,2,Blanks,257,State Representative,Seventh Essex
Salem,5,2,Total Votes Cast,1519,State Representative,Seventh Essex
Salem,5,2,Joan B. Lovely,1172,State Senate,Second Essex
Salem,5,2,Damian Mitchell Anketell,240,State Senate,Second Essex
Salem,5,2,All Others,2,State Senate,Second Essex
Salem,5,2,Blanks,105,State Senate,Second Essex
Salem,5,2,Total Votes Cast,1519,State Senate,Second Essex
Salem,6,1,Manny Cruz,1320,State Representative,Seventh Essex
Salem,6,1,All Others,5,State Representative,Seventh Essex
Salem,6,1,Blanks,346,State Representative,Seventh Essex
Salem,6,1,Total Votes Cast,1671,State Representative,Seventh Essex
Salem,6,1,Joan B. Lovely,1253,State Senate,Second Essex
Salem,6,1,Damian Mitchell Anketell,313,State Senate,Second Essex
Salem,6,1,All Others,0,State Senate,Second Essex
Salem,6,1,Blanks,105,State Senate,Second Essex
Salem,6,1,Total Votes Cast,1671,State Senate,Second Essex
Salem,6,2,Manny Cruz,1561,State Representative,Seventh Essex
Salem,6,2,All Others,35,State Representative,Seventh Essex
Salem,6,2,Blanks,301,State Representative,Seventh Essex
Salem,6,2,Total Votes Cast,1897,State Representative,Seventh Essex
Salem,6,2,Joan B. Lovely,1456,State Senate,Second Essex
Salem,6,2,Damian Mitchell Anketell,339,State Senate,Second Essex
Salem,6,2,All Others,0,State Senate,Second Essex
Salem,6,2,Blanks,102,State Senate,Second Essex
Salem,6,2,Total Votes Cast,1897,State Senate,Second Essex
Salem,7,1,Manny Cruz,1032,State Representative,Seventh Essex
Salem,7,1,All Others,6,State Representative,Seventh Essex
Salem,7,1,Blanks,274,State Representative,Seventh Essex
Salem,7,1,Total Votes Cast,1312,State Representative,Seventh Essex
Salem,7,1,Joan B. Lovely,973,State Senate,Second Essex
Salem,7,1,Damian Mitchell Anketell,259,State Senate,Second Essex
Salem,7,1,All Others,1,State Senate,Second Essex
Salem,7,1,Blanks,79,State Senate,Second Essex
Salem,7,1,Total Votes Cast,1312,State Senate,Second Essex
Salem,7,2,Manny Cruz,1327,State Representative,Seventh Essex
Salem,7,2,All Others,2,State Representative,Seventh Essex
Salem,7,2,Blanks,427,State Representative,Seventh Essex
Salem,7,2,Total Votes Cast,1756,State Representative,Seventh Essex
Salem,7,2,Joan B. Lovely,1266,State Senate,Second Essex
Salem,7,2,Damian Mitchell Anketell,388,State Senate,Second Essex
Salem,7,2,All Others,0,State Senate,Second Essex
Salem,7,2,Blanks,102,State Senate,Second Essex
Salem,7,2,Total Votes Cast,1756,State Senate,Second Essex
Salisbury,-,1,Dawne Frances Shand,1277,State Representative,First Essex
Salisbury,-,1,All Others,10,State Representative,First Essex
Salisbury,-,1,Blanks,621,State Representative,First Essex
Salisbury,-,1,Total Votes Cast,1908,State Representative,First Essex
Salisbury,-,1,Bruce E. Tarr,1436,State Senate,First Essex and Middlesex
Salisbury,-,1,All Others,2,State Senate,First Essex and Middlesex
Salisbury,-,1,Blanks,470,State Senate,First Essex and Middlesex
Salisbury,-,1,Total Votes Cast,1908,State Senate,First Essex and Middlesex
Salisbury,-,2,Dawne Frances Shand,1214,State Representative,First Essex
Salisbury,-,2,All Others,13,State Representative,First Essex
Salisbury,-,2,Blanks,600,State Representative,First Essex
Salisbury,-,2,Total Votes Cast,1827,State Representative,First Essex
Salisbury,-,2,Bruce E. Tarr,1411,State Senate,First Essex and Middlesex
Salisbury,-,2,All Others,11,State Senate,First Essex and Middlesex
Salisbury,-,2,Blanks,405,State Senate,First Essex and Middlesex
Salisbury,-,2,Total Votes Cast,1827,State Senate,First Essex and Middlesex
Salisbury,-,3,Dawne Frances Shand,1164,State Representative,First Essex
Salisbury,-,3,All Others,12,State Representative,First Essex
Salisbury,-,3,Blanks,646,State Representative,First Essex
Salisbury,-,3,Total Votes Cast,1822,State Representative,First Essex
Salisbury,-,3,Bruce E. Tarr,1454,State Senate,First Essex and Middlesex
Salisbury,-,3,All Others,2,State Senate,First Essex and Middlesex
Salisbury,-,3,Blanks,366,State Senate,First Essex and Middlesex
Salisbury,-,3,Total Votes Cast,1822,State Senate,First Essex and Middlesex
Sandisfield,-,1,Leigh Susan Davis,247,State Representative,Third Berkshire
Sandisfield,-,1,Marybeth F. Mitts,216,State Representative,Third Berkshire
Sandisfield,-,1,All Others,0,State Representative,Third Berkshire
Sandisfield,-,1,Blanks,44,State Representative,Third Berkshire
Sandisfield,-,1,Total Votes Cast,507,State Representative,Third Berkshire
Sandisfield,-,1,Paul W. Mark,288,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Sandisfield,-,1,David A. Rosa,183,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Sandisfield,-,1,All Others,0,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Sandisfield,-,1,Blanks,36,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Sandisfield,-,1,Total Votes Cast,507,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Sandwich,-,1,Steven G. Xiarhos,1303,State Representative,Fifth Barnstable
Sandwich,-,1,Owen G. Fletcher,1106,State Representative,Fifth Barnstable
Sandwich,-,1,All Others,1,State Representative,Fifth Barnstable
Sandwich,-,1,Blanks,106,State Representative,Fifth Barnstable
Sandwich,-,1,Total Votes Cast,2516,State Representative,Fifth Barnstable
Sandwich,-,1,Dylan A. Fernandes,1335,State Senate,Plymouth and Barnstable
Sandwich,-,1,Mathew J. Muratore,1012,State Senate,Plymouth and Barnstable
Sandwich,-,1,All Others,0,State Senate,Plymouth and Barnstable
Sandwich,-,1,Blanks,169,State Senate,Plymouth and Barnstable
Sandwich,-,1,Total Votes Cast,2516,State Senate,Plymouth and Barnstable
Sandwich,-,2,Steven G. Xiarhos,1224,State Representative,Fifth Barnstable
Sandwich,-,2,Owen G. Fletcher,1068,State Representative,Fifth Barnstable
Sandwich,-,2,All Others,0,State Representative,Fifth Barnstable
Sandwich,-,2,Blanks,81,State Representative,Fifth Barnstable
Sandwich,-,2,Total Votes Cast,2373,State Representative,Fifth Barnstable
Sandwich,-,2,Dylan A. Fernandes,1241,State Senate,Plymouth and Barnstable
Sandwich,-,2,Mathew J. Muratore,997,State Senate,Plymouth and Barnstable
Sandwich,-,2,All Others,0,State Senate,Plymouth and Barnstable
Sandwich,-,2,Blanks,135,State Senate,Plymouth and Barnstable
Sandwich,-,2,Total Votes Cast,2373,State Senate,Plymouth and Barnstable
Sandwich,-,3,Steven G. Xiarhos,1328,State Representative,Fifth Barnstable
Sandwich,-,3,Owen G. Fletcher,865,State Representative,Fifth Barnstable
Sandwich,-,3,All Others,0,State Representative,Fifth Barnstable
Sandwich,-,3,Blanks,66,State Representative,Fifth Barnstable
Sandwich,-,3,Total Votes Cast,2259,State Representative,Fifth Barnstable
Sandwich,-,3,Dylan A. Fernandes,1123,State Senate,Plymouth and Barnstable
Sandwich,-,3,Mathew J. Muratore,1013,State Senate,Plymouth and Barnstable
Sandwich,-,3,All Others,1,State Senate,Plymouth and Barnstable
Sandwich,-,3,Blanks,122,State Senate,Plymouth and Barnstable
Sandwich,-,3,Total Votes Cast,2259,State Senate,Plymouth and Barnstable
Sandwich,-,4,Steven G. Xiarhos,1388,State Representative,Fifth Barnstable
Sandwich,-,4,Owen G. Fletcher,855,State Representative,Fifth Barnstable
Sandwich,-,4,All Others,1,State Representative,Fifth Barnstable
Sandwich,-,4,Blanks,93,State Representative,Fifth Barnstable
Sandwich,-,4,Total Votes Cast,2337,State Representative,Fifth Barnstable
Sandwich,-,4,Dylan A. Fernandes,1105,State Senate,Plymouth and Barnstable
Sandwich,-,4,Mathew J. Muratore,1079,State Senate,Plymouth and Barnstable
Sandwich,-,4,All Others,2,State Senate,Plymouth and Barnstable
Sandwich,-,4,Blanks,151,State Senate,Plymouth and Barnstable
Sandwich,-,4,Total Votes Cast,2337,State Senate,Plymouth and Barnstable
Sandwich,-,5,Steven G. Xiarhos,1289,State Representative,Fifth Barnstable
Sandwich,-,5,Owen G. Fletcher,770,State Representative,Fifth Barnstable
Sandwich,-,5,All Others,1,State Representative,Fifth Barnstable
Sandwich,-,5,Blanks,81,State Representative,Fifth Barnstable
Sandwich,-,5,Total Votes Cast,2141,State Representative,Fifth Barnstable
Sandwich,-,5,Dylan A. Fernandes,1010,State Senate,Plymouth and Barnstable
Sandwich,-,5,Mathew J. Muratore,987,State Senate,Plymouth and Barnstable
Sandwich,-,5,All Others,0,State Senate,Plymouth and Barnstable
Sandwich,-,5,Blanks,144,State Senate,Plymouth and Barnstable
Sandwich,-,5,Total Votes Cast,2141,State Senate,Plymouth and Barnstable
Sandwich,-,6,Steven G. Xiarhos,1378,State Representative,Fifth Barnstable
Sandwich,-,6,Owen G. Fletcher,679,State Representative,Fifth Barnstable
Sandwich,-,6,All Others,1,State Representative,Fifth Barnstable
Sandwich,-,6,Blanks,86,State Representative,Fifth Barnstable
Sandwich,-,6,Total Votes Cast,2144,State Representative,Fifth Barnstable
Sandwich,-,6,Dylan A. Fernandes,953,State Senate,Plymouth and Barnstable
Sandwich,-,6,Mathew J. Muratore,1048,State Senate,Plymouth and Barnstable
Sandwich,-,6,All Others,0,State Senate,Plymouth and Barnstable
Sandwich,-,6,Blanks,143,State Senate,Plymouth and Barnstable
Sandwich,-,6,Total Votes Cast,2144,State Senate,Plymouth and Barnstable
Saugus,-,1,Donald H. Wong,1060,State Representative,Ninth Essex
Saugus,-,1,All Others,2,State Representative,Ninth Essex
Saugus,-,1,Blanks,343,State Representative,Ninth Essex
Saugus,-,1,Total Votes Cast,1405,State Representative,Ninth Essex
Saugus,-,1,Brendan Peter Crighton,835,State Senate,Third Essex
Saugus,-,1,All Others,5,State Senate,Third Essex
Saugus,-,1,Blanks,565,State Senate,Third Essex
Saugus,-,1,Total Votes Cast,1405,State Senate,Third Essex
Saugus,-,10,Jessica Ann Giannino,802,State Representative,Sixteenth Suffolk
Saugus,-,10,All Others,1,State Representative,Sixteenth Suffolk
Saugus,-,10,Blanks,526,State Representative,Sixteenth Suffolk
Saugus,-,10,Total Votes Cast,1329,State Representative,Sixteenth Suffolk
Saugus,-,10,Brendan Peter Crighton,764,State Senate,Third Essex
Saugus,-,10,All Others,2,State Senate,Third Essex
Saugus,-,10,Blanks,563,State Senate,Third Essex
Saugus,-,10,Total Votes Cast,1329,State Senate,Third Essex
Saugus,-,2,Donald H. Wong,1034,State Representative,Ninth Essex
Saugus,-,2,All Others,1,State Representative,Ninth Essex
Saugus,-,2,Blanks,373,State Representative,Ninth Essex
Saugus,-,2,Total Votes Cast,1408,State Representative,Ninth Essex
Saugus,-,2,Brendan Peter Crighton,883,State Senate,Third Essex
Saugus,-,2,All Others,2,State Senate,Third Essex
Saugus,-,2,Blanks,523,State Senate,Third Essex
Saugus,-,2,Total Votes Cast,1408,State Senate,Third Essex
Saugus,-,3,Jessica Ann Giannino,910,State Representative,Sixteenth Suffolk
Saugus,-,3,All Others,1,State Representative,Sixteenth Suffolk
Saugus,-,3,Blanks,573,State Representative,Sixteenth Suffolk
Saugus,-,3,Total Votes Cast,1484,State Representative,Sixteenth Suffolk
Saugus,-,3,Brendan Peter Crighton,893,State Senate,Third Essex
Saugus,-,3,All Others,3,State Senate,Third Essex
Saugus,-,3,Blanks,588,State Senate,Third Essex
Saugus,-,3,Total Votes Cast,1484,State Senate,Third Essex
Saugus,-,4,Donald H. Wong,1097,State Representative,Ninth Essex
Saugus,-,4,All Others,4,State Representative,Ninth Essex
Saugus,-,4,Blanks,463,State Representative,Ninth Essex
Saugus,-,4,Total Votes Cast,1564,State Representative,Ninth Essex
Saugus,-,4,Brendan Peter Crighton,907,State Senate,Third Essex
Saugus,-,4,All Others,0,State Senate,Third Essex
Saugus,-,4,Blanks,657,State Senate,Third Essex
Saugus,-,4,Total Votes Cast,1564,State Senate,Third Essex
Saugus,-,5,Donald H. Wong,1261,State Representative,Ninth Essex
Saugus,-,5,All Others,0,State Representative,Ninth Essex
Saugus,-,5,Blanks,447,State Representative,Ninth Essex
Saugus,-,5,Total Votes Cast,1708,State Representative,Ninth Essex
Saugus,-,5,Brendan Peter Crighton,934,State Senate,Third Essex
Saugus,-,5,All Others,3,State Senate,Third Essex
Saugus,-,5,Blanks,771,State Senate,Third Essex
Saugus,-,5,Total Votes Cast,1708,State Senate,Third Essex
Saugus,-,6,Donald H. Wong,1083,State Representative,Ninth Essex
Saugus,-,6,All Others,1,State Representative,Ninth Essex
Saugus,-,6,Blanks,384,State Representative,Ninth Essex
Saugus,-,6,Total Votes Cast,1468,State Representative,Ninth Essex
Saugus,-,6,Brendan Peter Crighton,840,State Senate,Third Essex
Saugus,-,6,All Others,5,State Senate,Third Essex
Saugus,-,6,Blanks,623,State Senate,Third Essex
Saugus,-,6,Total Votes Cast,1468,State Senate,Third Essex
Saugus,-,7,Donald H. Wong,1206,State Representative,Ninth Essex
Saugus,-,7,All Others,2,State Representative,Ninth Essex
Saugus,-,7,Blanks,401,State Representative,Ninth Essex
Saugus,-,7,Total Votes Cast,1609,State Representative,Ninth Essex
Saugus,-,7,Brendan Peter Crighton,827,State Senate,Third Essex
Saugus,-,7,All Others,0,State Senate,Third Essex
Saugus,-,7,Blanks,782,State Senate,Third Essex
Saugus,-,7,Total Votes Cast,1609,State Senate,Third Essex
Saugus,-,8,Donald H. Wong,1128,State Representative,Ninth Essex
Saugus,-,8,All Others,0,State Representative,Ninth Essex
Saugus,-,8,Blanks,389,State Representative,Ninth Essex
Saugus,-,8,Total Votes Cast,1517,State Representative,Ninth Essex
Saugus,-,8,Brendan Peter Crighton,873,State Senate,Third Essex
Saugus,-,8,All Others,0,State Senate,Third Essex
Saugus,-,8,Blanks,644,State Senate,Third Essex
Saugus,-,8,Total Votes Cast,1517,State Senate,Third Essex
Saugus,-,9,Donald H. Wong,1247,State Representative,Ninth Essex
Saugus,-,9,All Others,0,State Representative,Ninth Essex
Saugus,-,9,Blanks,435,State Representative,Ninth Essex
Saugus,-,9,Total Votes Cast,1682,State Representative,Ninth Essex
Saugus,-,9,Brendan Peter Crighton,941,State Senate,Third Essex
Saugus,-,9,All Others,1,State Senate,Third Essex
Saugus,-,9,Blanks,740,State Senate,Third Essex
Saugus,-,9,Total Votes Cast,1682,State Senate,Third Essex
Savoy,-,1,"John P. Barrett, III",323,State Representative,First Berkshire
Savoy,-,1,All Others,1,State Representative,First Berkshire
Savoy,-,1,Blanks,113,State Representative,First Berkshire
Savoy,-,1,Total Votes Cast,437,State Representative,First Berkshire
Savoy,-,1,Paul W. Mark,241,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Savoy,-,1,David A. Rosa,153,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Savoy,-,1,All Others,0,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Savoy,-,1,Blanks,43,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Savoy,-,1,Total Votes Cast,437,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Scituate,-,1,Patrick Joseph Kearney,1655,State Representative,Fourth Plymouth
Scituate,-,1,All Others,14,State Representative,Fourth Plymouth
Scituate,-,1,Blanks,584,State Representative,Fourth Plymouth
