office_branch,office_id,office,district,district_display,district_id,election_id,election_date,is_special,total_votes,blank_votes,all_other_votes,num_candidates,id_winner,name_winner,city_town_winner,party_winner,id_incumbent,name_incumbent,city_town_incumbent,party_incumbent,id_dem,name_dem,city_town_dem,votes_dem,percent_dem,id_gop,name_gop,city_town_gop,votes_gop,percent_gop,id_third_party,name_third_party,city_town_third_party,votes_third_party,percent_third_party,party_third_party,id_write_in,name_write_in,city_town_write_in,votes_write_in,percent_write_in,party_write_in,election_year,incumbent_status,dem_win,dem_margin,pres_elec,pvi_year,PVI_N,PVI
Legislative,8,State Representative,Fourth Barnstable,4th Barnstable,58736,105649,2010-11-02,FALSE,22269,375,3,3,62665,Sarah K. Peake,Provincetown,Democratic,62665,Sarah K. Peake,Provincetown,Democratic,62665,Sarah K. Peake,Provincetown,13763,0.6287058608560596,62663,David M. Dunford,Orleans,7455,0.3405509113334247,62664,James A. Feeney,Harwich,673,0.03074322781051573,Unenrolled,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.28815494952263493,FALSE,2008,9.94741686306594,D+10
Legislative,8,State Representative,Fifth Barnstable,5th Barnstable,58737,105579,2010-11-02,FALSE,19595,795,10,2,62666,Randy Hunt,Sandwich,Republican,NA,NA,NA,NA,72688,Lance William Lambros,Sandwich,8824,0.4696114954763172,62666,Randy Hunt,Sandwich,9966,0.5303885045236828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,FALSE,-0.060777009047365604,FALSE,2008,0.6832128009784721,D+1
Legislative,8,State Representative,Second Berkshire,2nd Berkshire,58739,105558,2010-11-02,FALSE,15573,526,7,3,62674,Paul W. Mark,Hancock,Democratic,NA,NA,NA,NA,62674,Paul W. Mark,Hancock,8180,0.5438829787234043,62672,Michael F. Case,Washington,5173,0.3439494680851064,62675,Stefan G. Racz,Buckland,1687,0.11216755319148936,Unenrolled,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,TRUE,0.1999335106382979,FALSE,2008,20.341567665269856,D+20
Legislative,8,State Representative,Third Berkshire,3rd Berkshire,58740,105737,2010-11-02,FALSE,11008,1102,0,2,62679,Christopher N. Speranzo,Pittsfield,Democratic,62679,Christopher N. Speranzo,Pittsfield,Democratic,62679,Christopher N. Speranzo,Pittsfield,5446,0.5497678174843529,NA,NA,NA,NA,NA,62678,Mark C. Miller,Pittsfield,4460,0.45023218251564706,Green-Rainbow,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.09953563496870582,FALSE,2008,25.517707990383357,D+26
Legislative,8,State Representative,Fourth Berkshire,4th Berkshire,58741,105525,2010-11-02,FALSE,14696,911,23,2,62681,"William ""Smitty"" Pignatelli",Lenox,Democratic,62681,"William ""Smitty"" Pignatelli",Lenox,Democratic,62681,"William ""Smitty"" Pignatelli",Lenox,11279,0.8195756430751344,NA,NA,NA,NA,NA,62680,Lee Scott Laugenour,Lenox,2483,0.1804243569248656,Green-Rainbow,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.6391512861502688,FALSE,2008,22.36146973766764,D+22
Legislative,8,State Representative,Second Bristol,2nd Bristol,58743,105566,2010-11-02,FALSE,11913,324,6,3,62685,George T. Ross,Attleboro,Republican,73660,Bill Bowles,Attleboro,Democratic,73660,Bill Bowles,Attleboro,5126,0.44254510921177587,62685,George T. Ross,Attleboro,5630,0.4860571527238194,62684,James S. Connolly,Attleboro,827,0.07139773806440473,Unenrolled,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,FALSE,-0.04351204351204352,FALSE,2008,5.428373495761019,D+5
Legislative,8,State Representative,Third Bristol,3rd Bristol,58744,105750,2010-11-02,FALSE,11917,496,2,2,62687,Shaunna L. O'Connell,Taunton,Republican,62686,James H. Fagan,Taunton,Democratic,62686,James H. Fagan,Taunton,5694,0.4986426131885454,62687,Shaunna L. O'Connell,Taunton,5725,0.5013573868114546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,FALSE,-0.0027147736229091723,FALSE,2008,10.052391348238388,D+10
Legislative,8,State Representative,Fourth Bristol,4th Bristol,58745,105732,2010-11-02,FALSE,16069,564,11,2,62689,Steven S. Howitt,Seekonk,Republican,62688,Steven J. D'Amico,Seekonk,Democratic,62688,Steven J. D'Amico,Seekonk,7053,0.4552084677939848,62689,Steven S. Howitt,Seekonk,8441,0.5447915322060153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,FALSE,-0.08958306441203051,FALSE,2008,4.878115278889894,D+5
Legislative,8,State Representative,Sixth Bristol,6th Bristol,58747,105593,2010-11-02,FALSE,11722,641,5,2,62693,David B. Sullivan,Fall River,Democratic,62693,David B. Sullivan,Fall River,Democratic,62693,David B. Sullivan,Fall River,7047,0.636240520043337,62692,David K. Rose,Fall River,4029,0.3637594799566631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.2724810400866739,FALSE,2008,15.72600084877227,D+16
Legislative,8,State Representative,Seventh Bristol,7th Bristol,58748,105678,2010-11-02,FALSE,7622,439,4,2,62694,Kevin Aguiar,Fall River,Democratic,62694,Kevin Aguiar,Fall River,Democratic,62694,Kevin Aguiar,Fall River,5402,0.7524724892046246,62695,C.J. Ferry,Fall River,1777,0.2475275107953754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.5049449784092492,FALSE,2008,25.76186499711942,D+26
Legislative,8,State Representative,Eighth Bristol,8th Bristol,58749,105677,2010-11-02,FALSE,11598,876,6,2,74519,"Paul Schmid, III",NA,Democratic,NA,NA,NA,NA,74519,"Paul Schmid, III",NA,7253,0.6768383725270624,NA,NA,NA,NA,NA,62698,F. George Jacome,Fall River,3463,0.32316162747293764,Unenrolled,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,TRUE,0.3536767450541247,FALSE,2008,18.104617221256703,D+18
Legislative,8,State Representative,Ninth Bristol,9th Bristol,58750,105660,2010-11-02,FALSE,15996,660,4,3,62701,Christopher M. Markey,Dartmouth,Democratic,NA,NA,NA,NA,62701,Christopher M. Markey,Dartmouth,8236,0.5371771458387686,73757,Joe Michaud,Dartmouth,6261,0.4083615966605792,62704,Russell T. Protentis,Lakeville,835,0.05446125750065223,Unenrolled,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,TRUE,0.12881554917818944,FALSE,2008,13.044321347601572,D+13
Legislative,8,State Representative,Tenth Bristol,10th Bristol,58751,105676,2010-11-02,FALSE,17475,736,6,2,62706,William M. Straus,Mattapoisett,Democratic,62706,William M. Straus,Mattapoisett,Democratic,62706,William M. Straus,Mattapoisett,9579,0.5724616028207733,62707,Peter F. Winters,Marion,7154,0.4275383971792267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.1449232056415466,FALSE,2008,6.896891214288159,D+7
Legislative,8,State Representative,Eleventh Bristol,11th Bristol,58752,105511,2010-11-02,FALSE,11072,495,11,2,62710,Robert M. Koczera,New Bedford,Democratic,62710,Robert M. Koczera,New Bedford,Democratic,62710,Robert M. Koczera,New Bedford,7041,0.6663827370812039,62708,Ivo M. Almeida,Acushnet,3525,0.3336172629187961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.33276547416240776,FALSE,2008,19.47514678964072,D+19
Legislative,8,State Representative,First Essex,1st Essex,58756,105529,2010-11-02,FALSE,18033,688,9,2,62714,Michael A. Costello,Newburyport,Democratic,62714,Michael A. Costello,Newburyport,Democratic,62714,Michael A. Costello,Newburyport,11289,0.6511882787263498,62715,Valentino James Troyli,Amesbury,6047,0.34881172127365023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.30237655745269953,FALSE,2008,10.466856481916532,D+10
Legislative,8,State Representative,Second Essex,2nd Essex,58757,105685,2010-11-02,FALSE,19826,911,10,2,62717,Harriett L. Stanley,West Newbury,Democratic,62717,Harriett L. Stanley,West Newbury,Democratic,62717,Harriett L. Stanley,West Newbury,9800,0.5183813805871462,62716,Robert V. Finneran,Newbury,9105,0.4816186194128537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.0367627611742925,FALSE,2008,1.188774249829594,D+1
Legislative,8,State Representative,Fifth Essex,5th Essex,58760,105674,2010-11-02,FALSE,16904,615,17,2,62720,Ann-Margaret Ferrante,Gloucester,Democratic,62720,Ann-Margaret Ferrante,Gloucester,Democratic,62720,Ann-Margaret Ferrante,Gloucester,10602,0.6515486725663717,62721,Janet Anne Holmes,Gloucester,5670,0.34845132743362833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.3030973451327434,FALSE,2008,13.246332314553255,D+13
Legislative,8,State Representative,Sixth Essex,6th Essex,58761,105597,2010-11-02,FALSE,15769,648,14,2,62723,Jerald A. Parisella,Beverly,Democratic,NA,NA,NA,NA,62723,Jerald A. Parisella,Beverly,9111,0.6030979016350037,62724,Brett R. Schetzsle,Beverly,5996,0.39690209836499635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,TRUE,0.2061958032700073,FALSE,2008,9.135624969110513,D+9
Legislative,8,State Representative,Eighth Essex,8th Essex,58763,105706,2010-11-02,FALSE,18598,585,11,2,62726,Lori A. Ehrlich,Marblehead,Democratic,62726,Lori A. Ehrlich,Marblehead,Democratic,62726,Lori A. Ehrlich,Marblehead,11151,0.6194311743139651,62727,Katherine Kozitza,Swampscott,6851,0.3805688256860349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.2388623486279302,FALSE,2008,12.235759413152902,D+12
Legislative,8,State Representative,Ninth Essex,9th Essex,58764,105708,2010-11-02,FALSE,18129,609,17,2,62732,Donald H. Wong,Saugus,Republican,62728,Mark V. Falzone,Saugus,Democratic,62728,Mark V. Falzone,Saugus,8560,0.4890590184539793,62732,Donald H. Wong,Saugus,8943,0.5109409815460206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,FALSE,-0.021881963092041323,FALSE,2008,3.643993819614233,D+4
Legislative,8,State Representative,Twelfth Essex,12th Essex,58767,105736,2010-11-02,FALSE,16804,704,26,2,62736,Joyce A. Spiliotis,Peabody,Democratic,62736,Joyce A. Spiliotis,Peabody,Democratic,62736,Joyce A. Spiliotis,Peabody,9584,0.5962423789971383,62735,Martin J. Scafidi,Peabody,6490,0.4037576210028618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.1924847579942765,FALSE,2008,9.82975372660164,D+10
Legislative,8,State Representative,Thirteenth Essex,13th Essex,58768,105659,2010-11-02,FALSE,17594,575,18,2,62738,Theodore C. Speliotis,Danvers,Democratic,62738,Theodore C. Speliotis,Danvers,Democratic,62738,Theodore C. Speliotis,Danvers,8747,0.5144991471089936,62737,Daniel C. Bennett,Danvers,8254,0.4855008528910064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.028998294217987164,FALSE,2008,1.8920242803350475,D+2
Legislative,8,State Representative,Fourteenth Essex,14th Essex,58769,105699,2010-11-02,FALSE,12192,448,23,2,62741,David M. Torrisi,North Andover,Democratic,62741,David M. Torrisi,North Andover,Democratic,62741,David M. Torrisi,North Andover,6171,0.526490913744561,62739,Kevin J. Begley,North Andover,5550,0.47350908625543897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.05298182748912206,FALSE,2008,6.678958348884656,D+7
Legislative,8,State Representative,Fifteenth Essex,15th Essex,58770,105723,2010-11-02,FALSE,13885,383,3,4,62742,Linda Dean Campbell,Methuen,Democratic,62742,Linda Dean Campbell,Methuen,Democratic,62742,Linda Dean Campbell,Methuen,7038,0.5278631965799145,62743,Al DiNuccio,Methuen,5110,0.38325958148953726,62744,"Philip J. Lahey, Jr.",Methuen,1185,0.08887722193054827,Unenrolled,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.14460361509037728,FALSE,2008,2.0786501633371146,D+2
Legislative,8,State Representative,Sixteenth Essex,16th Essex,58771,104723,2010-06-15,TRUE,1557,4,8,2,62746,Marcos A. Devers,Lawrence,Democratic,NA,NA,NA,NA,62746,Marcos A. Devers,Lawrence,1374,0.8893203883495145,NA,NA,NA,NA,NA,62747,Rafael Gadea,Lawrence,171,0.11067961165048544,Unenrolled,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,TRUE,0.7786407766990291,FALSE,2008,34.275520576567395,D+34
Legislative,8,State Representative,Sixteenth Essex,16th Essex,58771,105700,2010-11-02,FALSE,6173,354,24,3,62746,Marcos A. Devers,Lawrence,Democratic,62746,Marcos A. Devers,Lawrence,Democratic,62746,Marcos A. Devers,Lawrence,4775,0.8239861949956859,62748,Enrique Matos,Lawrence,858,0.14805867126833477,62747,Rafael Gadea,Lawrence,162,0.02795513373597929,Unenrolled,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.6759275237273512,FALSE,2008,34.275520576567395,D+34
Legislative,8,State Representative,Seventeenth Essex,17th Essex,58772,105537,2010-11-02,FALSE,15441,821,18,2,62749,Paul Adams,Andover,Republican,NA,NA,NA,NA,62751,Patricia A. Commane,Andover,6674,0.4570606766196412,62749,Paul Adams,Andover,7928,0.5429393233803589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,FALSE,-0.08587864676071766,FALSE,2008,4.99995050010289,D+5
Legislative,8,State Representative,Eighteenth Essex,18th Essex,58773,105536,2010-11-02,FALSE,17033,557,12,2,62754,"James J. Lyons, Jr.",Andover,Republican,62753,Barbara A. L'Italien,Andover,Democratic,62753,Barbara A. L'Italien,Andover,7694,0.4673226433430515,62754,"James J. Lyons, Jr.",Andover,8770,0.5326773566569485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,FALSE,-0.06535471331389697,FALSE,2008,2.222428494075501,D+2
Legislative,8,State Representative,Second Franklin,2nd Franklin,58775,105564,2010-11-02,FALSE,13537,404,20,3,62758,Denise Andrews,Orange,Democratic,NA,NA,NA,NA,62758,Denise Andrews,Orange,6890,0.5254327766338748,62757,Steven E. Adam,Orange,5554,0.4235491496987722,62760,Genevieve C. Fraser,Orange,669,0.05101807366735301,Unenrolled,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,TRUE,0.10188362693510256,FALSE,2008,14.23361676048348,D+14
Legislative,8,State Representative,Second Hampden,2nd Hampden,58777,105671,2010-11-02,FALSE,17567,621,15,2,62766,Brian M. Ashe,Longmeadow,Democratic,62766,Brian M. Ashe,Longmeadow,Democratic,62766,Brian M. Ashe,Longmeadow,8699,0.5137912704506526,62765,Marie Angelides,Longmeadow,8232,0.48620872954934735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.027582540901305297,FALSE,2008,4.5964939569957615,D+5
Legislative,8,State Representative,Third Hampden,3rd Hampden,58778,105522,2010-11-02,FALSE,15618,305,9,3,62768,Nicholas A. Boldyga,Southwick,Republican,62771,Rosemary Sandlin,Agawam,Democratic,62771,Rosemary Sandlin,Agawam,5987,0.3912049137480398,62768,Nicholas A. Boldyga,Southwick,6085,0.3976084683742812,62769,Anthony C. Bonavita,Agawam,3232,0.21118661787767903,Unenrolled,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,FALSE,-0.006403554626241426,FALSE,2008,1.6411143676494655,D+2
Legislative,8,State Representative,Sixth Hampden,6th Hampden,58781,105656,2010-11-02,FALSE,12565,504,5,2,62774,Michael J. Finn,West Springfield,Democratic,NA,NA,NA,NA,62774,Michael J. Finn,West Springfield,6583,0.5460351692103517,62775,Gregory C. Neffinger,West Springfield,5473,0.45396483078964833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,TRUE,0.09207033842070333,FALSE,2008,8.70092338931313,D+9
Legislative,8,State Representative,Ninth Hampden,9th Hampden,58784,105655,2010-11-02,FALSE,10066,952,38,2,62780,Sean Curran,Springfield,Democratic,62780,Sean Curran,Springfield,Democratic,62780,Sean Curran,Springfield,7298,0.8040987219039224,NA,NA,NA,NA,NA,62781,Robert J. Underwood,Springfield,1778,0.19590127809607755,Unenrolled,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.6081974438078448,FALSE,2008,19.52228381888891,D+20
Legislative,8,State Representative,Twelfth Hampden,12th Hampden,58787,105672,2010-11-02,FALSE,16428,977,5,2,62785,"Angelo J. Puppolo, Jr.",Springfield,Democratic,62785,"Angelo J. Puppolo, Jr.",Springfield,Democratic,62785,"Angelo J. Puppolo, Jr.",Springfield,10006,0.6478052570244723,62784,Joshua Carpenter,Springfield,5440,0.35219474297552766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.2956105140489447,FALSE,2008,6.459906229359302,D+6
Legislative,8,State Representative,Third Hampshire,3rd Hampshire,58790,105533,2010-11-02,FALSE,11013,565,7,3,62790,Ellen S. Story,Amherst,Democratic,62790,Ellen S. Story,Amherst,Democratic,62790,Ellen S. Story,Amherst,8087,0.7745426683267886,62789,Daniel M. Sandell,Amherst,1942,0.18599750981706736,62788,Daniel Edward Mellick,Amherst,412,0.03945982185614405,Unenrolled,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.5885451585097212,FALSE,2008,30.06030420197852,D+30
Legislative,8,State Representative,First Middlesex,1st Middlesex,58791,105577,2010-11-02,FALSE,17347,736,11,2,62791,Sheila C. Harrington,Groton,Republican,NA,NA,NA,NA,62793,Jesse Reich,Ayer,6222,0.3748192771084337,62791,Sheila C. Harrington,Groton,10378,0.6251807228915662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,FALSE,-0.2503614457831325,FALSE,2008,0.7922382452249299,D+1
Legislative,8,State Representative,Third Middlesex,3rd Middlesex,58793,105601,2010-11-02,FALSE,17950,1106,11,2,62797,Kate Hogan,Stow,Democratic,62797,Kate Hogan,Stow,Democratic,62797,Kate Hogan,Stow,10114,0.6008435810610111,NA,NA,NA,NA,NA,62798,"Chuck S. Kuniewich, Jr.",Hudson,6719,0.3991564189389889,Unenrolled,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.2016871621220222,FALSE,2008,9.051281651679622,D+9
Legislative,8,State Representative,Fourth Middlesex,4th Middlesex,58794,105595,2010-11-02,FALSE,15455,655,14,2,62800,Steven L. Levy,Marlborough,Republican,62799,Danielle W. Gregoire,Marlborough,Democratic,62799,Danielle W. Gregoire,Marlborough,7343,0.49661842283240903,62800,Steven L. Levy,Marlborough,7443,0.5033815771675909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,FALSE,-0.006763154335181876,FALSE,2008,6.812999431639044,D+7
Legislative,8,State Representative,Sixth Middlesex,6th Middlesex,58796,105682,2010-11-02,FALSE,14009,1019,45,3,62805,Chris Walsh,Framingham,Democratic,NA,NA,NA,NA,62805,Chris Walsh,Framingham,9062,0.7732741701510368,NA,NA,NA,NA,NA,62802,James M. Pillsbury,Framingham,2657,0.2267258298489632,Unenrolled,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,TRUE,0.5465483403020737,FALSE,2008,15.719631580426965,D+16
Legislative,8,State Representative,Seventh Middlesex,7th Middlesex,58797,105562,2010-11-02,FALSE,12694,603,9,2,62807,Tom Sannicandro,Ashland,Democratic,62807,Tom Sannicandro,Ashland,Democratic,62807,Tom Sannicandro,Ashland,7706,0.6378083098824698,62806,David S. Mercer,Framingham,4376,0.3621916901175302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.2756166197649396,FALSE,2008,13.51889895484667,D+14
Legislative,8,State Representative,Eighth Middlesex,8th Middlesex,58798,105694,2010-11-02,FALSE,18709,1949,30,2,62808,Carolyn C. Dykema,Holliston,Democratic,62808,Carolyn C. Dykema,Holliston,Democratic,62808,Carolyn C. Dykema,Holliston,11925,0.7127913927077107,NA,NA,NA,NA,NA,62809,Jonathan A. Loya,Holliston,4805,0.2872086072922893,Unenrolled,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.42558278541542144,FALSE,2008,4.816903549470519,D+5
Legislative,8,State Representative,Tenth Middlesex,10th Middlesex,58800,105730,2010-11-02,FALSE,10960,713,16,2,62812,Peter J. Koutoujian,Waltham,Democratic,62812,Peter J. Koutoujian,Waltham,Democratic,62812,Peter J. Koutoujian,Waltham,7547,0.7376600527807643,62811,James E. Dixon,Waltham,2684,0.26233994721923565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.47532010556152865,FALSE,2008,17.020879236346342,D+17
Legislative,8,State Representative,Fourteenth Middlesex,14th Middlesex,58804,105503,2010-11-02,FALSE,19444,1067,20,2,62817,Cory Atkins,Concord,Democratic,62817,Cory Atkins,Concord,Democratic,62817,Cory Atkins,Concord,10800,0.5883314267037097,NA,NA,NA,NA,NA,73778,K.c. Winslow,Concord,7557,0.41166857329629025,Unenrolled,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.1766628534074195,FALSE,2008,14.09345922411992,D+14
Legislative,8,State Representative,Nineteenth Middlesex,19th Middlesex,58809,105751,2010-11-02,FALSE,15989,471,27,2,62824,James R. Miceli,Wilmington,Democratic,62824,James R. Miceli,Wilmington,Democratic,62824,James R. Miceli,Wilmington,9857,0.6363049512620231,62823,Mario S. Marchese,Wilmington,5634,0.36369504873797687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.27260990252404627,FALSE,2008,0.2330398823069068,EVEN
Legislative,8,State Representative,Twenty-Second Middlesex,22nd Middlesex,58812,105599,2010-11-02,FALSE,15074,421,179,4,62829,Marc T. Lombardo,Billerica,Republican,NA,NA,NA,NA,62828,Kevin P. Conway,Billerica,5014,0.34641426005250797,62829,Marc T. Lombardo,Billerica,7405,0.5116070194832113,62830,"James F. O'Donnell, Jr.",Billerica,1977,0.13658974713278982,Unenrolled,70869,"George Simolaris, Jr.",Billerica,78,0.00538897333149094,Democratic,2010,No_Incumbent,FALSE,-0.16519275943070333,FALSE,2008,0.6062346112659767,D+1
Legislative,8,State Representative,Twenty-Fourth Middlesex,24th Middlesex,58814,105548,2010-11-02,FALSE,17724,1303,33,2,62833,William N. Brownsberger,Belmont,Democratic,62833,William N. Brownsberger,Belmont,Democratic,62833,William N. Brownsberger,Belmont,12732,0.7769099340981206,NA,NA,NA,NA,NA,62834,Lalig Musserian,Belmont,3656,0.22309006590187944,Unenrolled,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.5538198681962412,FALSE,2008,23.36379759099889,D+23
Legislative,8,State Representative,Twenty-Eighth Middlesex,28th Middlesex,58818,105675,2010-11-02,FALSE,9931,774,12,2,62840,Stephen Stat Smith,Everett,Democratic,62840,Stephen Stat Smith,Everett,Democratic,62840,Stephen Stat Smith,Everett,5855,0.6402405686167304,NA,NA,NA,NA,NA,62838,Dennis John Giantassio,Everett,3290,0.35975943138326955,Unenrolled,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.28048113723346085,FALSE,2008,16.866957821761343,D+17
Legislative,8,State Representative,Thirtieth Middlesex,30th Middlesex,58820,105742,2010-11-02,FALSE,15123,860,8,2,62842,James J. Dwyer,Woburn,Democratic,62842,James J. Dwyer,Woburn,Democratic,62842,James J. Dwyer,Woburn,9046,0.6345843563661873,73766,Kara Marie Fratto,Reading,5209,0.3654156436338127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.2691687127323746,FALSE,2008,5.670410469267118,D+6
Legislative,8,State Representative,Thirty-First Middlesex,31st Middlesex,58821,105749,2010-11-02,FALSE,17979,825,0,3,62845,Jason M. Lewis,Winchester,Democratic,62845,Jason M. Lewis,Winchester,Democratic,62845,Jason M. Lewis,Winchester,8970,0.5229101084295208,62844,George Georgountzos,Stoneham,6053,0.3528623061676577,62846,Michael J. Rotondi,Stoneham,2131,0.1242275854028215,Unenrolled,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.1700478022618631,FALSE,2008,7.732164906878348,D+8
Legislative,8,State Representative,Thirty-Second Middlesex,32nd Middlesex,58822,105722,2010-11-02,FALSE,19035,1040,26,2,62847,Paul A. Brodeur,Melrose,Democratic,NA,NA,NA,NA,62847,Paul A. Brodeur,Melrose,9252,0.5148867494017475,62849,David R. Lucas,Melrose,8717,0.48511325059825255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,TRUE,0.029773498803494947,FALSE,2008,8.977692758495037,D+9
Legislative,8,State Representative,Thirty-Fourth Middlesex,34th Middlesex,58824,105720,2010-11-02,FALSE,11309,953,23,2,62853,"Carl M. Sciortino, Jr.",Medford,Democratic,62853,"Carl M. Sciortino, Jr.",Medford,Democratic,62853,"Carl M. Sciortino, Jr.",Medford,7599,0.7354108197038615,NA,NA,NA,NA,NA,62852,Richard Cannava,Medford,2734,0.2645891802961386,Unenrolled,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.47082163940772287,FALSE,2008,24.75220965031176,D+25
